"activity","subjectid","signaldomain","accelerationtype","method","measure","dimension","isjerk","ismagnitude","avg"
"walkingdownstairs","20","t","body","gyro","mean","NA",FALSE,TRUE,0.0938419436933333
"walkingdownstairs","20","t","body","gyro","mean","NA",TRUE,TRUE,-0.268183423577778
"walkingdownstairs","20","t","body","gyro","std","x",FALSE,FALSE,-0.204939567711111
"walkingdownstairs","20","t","body","gyro","std","x",TRUE,FALSE,-0.249235098988889
"walkingdownstairs","20","t","body","gyro","std","y",FALSE,FALSE,-0.146794177311111
"walkingdownstairs","20","t","body","gyro","std","y",TRUE,FALSE,-0.334568787888889
"walkingdownstairs","20","t","body","gyro","std","z",FALSE,FALSE,0.159723529622222
"walkingdownstairs","20","t","body","gyro","std","z",TRUE,FALSE,0.00307854550222222
"walkingdownstairs","20","t","body","gyro","std","NA",FALSE,TRUE,-0.0305762438706667
"walkingdownstairs","20","t","body","gyro","std","NA",TRUE,TRUE,-0.275591880382222
"walkingdownstairs","20","t","gravity","acc","mean","x",FALSE,FALSE,0.91972663
"walkingdownstairs","20","t","gravity","acc","mean","y",FALSE,FALSE,-0.277419718666667
"walkingdownstairs","20","t","gravity","acc","mean","z",FALSE,FALSE,-0.0282591579777778
"walkingdownstairs","20","t","gravity","acc","mean","NA",FALSE,TRUE,0.221851587933333
"walkingdownstairs","20","t","gravity","acc","std","x",FALSE,FALSE,-0.940458075111111
"walkingdownstairs","20","t","gravity","acc","std","y",FALSE,FALSE,-0.908577153777778
"walkingdownstairs","20","t","gravity","acc","std","z",FALSE,FALSE,-0.919693532888889
"walkingdownstairs","20","t","gravity","acc","std","NA",FALSE,TRUE,0.172636361444444
"walkingdownstairs","21","f","body","acc","mean","x",FALSE,FALSE,0.104323529982222
"walkingdownstairs","21","f","body","acc","mean","x",TRUE,FALSE,-0.0377894711288889
"walkingdownstairs","21","f","body","acc","mean","y",FALSE,FALSE,0.181138042506667
"walkingdownstairs","21","f","body","acc","mean","y",TRUE,FALSE,-0.107306347733333
"walkingdownstairs","21","f","body","acc","mean","z",FALSE,FALSE,-0.0769713066866667
"walkingdownstairs","21","f","body","acc","mean","z",TRUE,FALSE,-0.196838264546667
"walkingdownstairs","21","f","body","acc","mean","NA",FALSE,TRUE,0.239895893822222
"walkingdownstairs","21","f","body","acc","mean","NA",TRUE,TRUE,0.112442619741778
"walkingdownstairs","21","f","body","acc","std","x",FALSE,FALSE,0.266987750733333
"walkingdownstairs","21","f","body","acc","std","x",TRUE,FALSE,-0.0463867896444444
"walkingdownstairs","21","f","body","acc","std","y",FALSE,FALSE,0.277894323022222
"walkingdownstairs","21","f","body","acc","std","y",TRUE,FALSE,-0.113161860322222
"walkingdownstairs","21","f","body","acc","std","z",FALSE,FALSE,-0.145081705591111
"walkingdownstairs","21","f","body","acc","std","z",TRUE,FALSE,-0.293237567085333
"walkingdownstairs","21","f","body","acc","std","NA",FALSE,TRUE,0.0791271386644444
"walkingdownstairs","21","f","body","acc","std","NA",TRUE,TRUE,0.06320531452
"walkingdownstairs","21","f","body","gyro","mean","x",FALSE,FALSE,-0.366748752888889
"walkingdownstairs","21","f","body","gyro","mean","y",FALSE,FALSE,-0.308879866288889
"walkingdownstairs","21","f","body","gyro","mean","z",FALSE,FALSE,-0.238221682666667
"walkingdownstairs","21","f","body","gyro","mean","NA",FALSE,TRUE,-0.406392284444444
"walkingdownstairs","21","f","body","gyro","mean","NA",TRUE,TRUE,-0.490804948444444
"walkingdownstairs","21","f","body","gyro","std","x",FALSE,FALSE,-0.469790144111111
"walkingdownstairs","21","f","body","gyro","std","y",FALSE,FALSE,-0.388418746666667
"walkingdownstairs","21","f","body","gyro","std","z",FALSE,FALSE,-0.450772139111111
"walkingdownstairs","21","f","body","gyro","std","NA",FALSE,TRUE,-0.484489974222222
"walkingdownstairs","21","f","body","gyro","std","NA",TRUE,TRUE,-0.571666834444444
"walkingdownstairs","21","t","body","acc","mean","x",FALSE,FALSE,0.3014610196
"walkingdownstairs","21","t","body","acc","mean","x",TRUE,FALSE,0.0901452883333333
"walkingdownstairs","21","t","body","acc","mean","y",FALSE,FALSE,-0.0173195390157778
"walkingdownstairs","21","t","body","acc","mean","y",TRUE,FALSE,-0.0213998492444444
"walkingdownstairs","21","t","body","acc","mean","z",FALSE,FALSE,-0.09816866218
"walkingdownstairs","21","t","body","acc","mean","z",TRUE,FALSE,-0.0125551085533333
"walkingdownstairs","21","t","body","acc","mean","NA",FALSE,TRUE,0.245771699004444
"walkingdownstairs","21","t","body","acc","mean","NA",TRUE,TRUE,-0.0802241799933333
"walkingdownstairs","21","t","body","acc","std","x",FALSE,FALSE,0.224343492244444
"walkingdownstairs","21","t","body","acc","std","x",TRUE,FALSE,0.00214655719111111
"walkingdownstairs","21","t","body","acc","std","y",FALSE,FALSE,0.301336399711111
"walkingdownstairs","21","t","body","acc","std","y",TRUE,FALSE,-0.0796009757622222
"walkingdownstairs","21","t","body","acc","std","z",FALSE,FALSE,-0.0717893558666667
"walkingdownstairs","21","t","body","acc","std","z",TRUE,FALSE,-0.246061882112444
"walkingdownstairs","21","t","body","acc","std","NA",FALSE,TRUE,0.264341903711111
"walkingdownstairs","21","t","body","acc","std","NA",TRUE,TRUE,0.0952339404955556
"walkingdownstairs","21","t","body","gyro","mean","x",FALSE,FALSE,-0.126388023595556
"walkingdownstairs","21","t","body","gyro","mean","x",TRUE,FALSE,-0.0726461849022222
"walkingdownstairs","21","t","body","gyro","mean","y",FALSE,FALSE,0.0162145300888889
"walkingdownstairs","21","t","body","gyro","mean","y",TRUE,FALSE,-0.07359521674
"walkingdownstairs","21","t","body","gyro","mean","z",FALSE,FALSE,0.148610020955556
"walkingdownstairs","21","t","body","gyro","mean","z",TRUE,FALSE,-0.0788436473888889
"walkingdownstairs","21","t","body","gyro","mean","NA",FALSE,TRUE,-0.184850019535556
"walkingdownstairs","21","t","body","gyro","mean","NA",TRUE,TRUE,-0.452828682444444
"walkingdownstairs","21","t","body","gyro","std","x",FALSE,FALSE,-0.442148617666667
"walkingdownstairs","21","t","body","gyro","std","x",TRUE,FALSE,-0.549648320222222
"walkingdownstairs","21","t","body","gyro","std","y",FALSE,FALSE,-0.353733478222222
"walkingdownstairs","21","t","body","gyro","std","y",TRUE,FALSE,-0.442426840888889
"walkingdownstairs","21","t","body","gyro","std","z",FALSE,FALSE,-0.349759493777778
"walkingdownstairs","21","t","body","gyro","std","z",TRUE,FALSE,-0.428337693333333
"walkingdownstairs","21","t","body","gyro","std","NA",FALSE,TRUE,-0.388420328666667
"walkingdownstairs","21","t","body","gyro","std","NA",TRUE,TRUE,-0.509130858444444
"walkingdownstairs","21","t","gravity","acc","mean","x",FALSE,FALSE,0.872683205555556
"walkingdownstairs","21","t","gravity","acc","mean","y",FALSE,FALSE,-0.356673289555556
"walkingdownstairs","21","t","gravity","acc","mean","z",FALSE,FALSE,-0.187870253333333
"walkingdownstairs","21","t","gravity","acc","mean","NA",FALSE,TRUE,0.245771699004444
"walkingdownstairs","21","t","gravity","acc","std","x",FALSE,FALSE,-0.940194827777778
"walkingdownstairs","21","t","gravity","acc","std","y",FALSE,FALSE,-0.940111830666667
"walkingdownstairs","21","t","gravity","acc","std","z",FALSE,FALSE,-0.916324556888889
"walkingdownstairs","21","t","gravity","acc","std","NA",FALSE,TRUE,0.264341903711111
"walkingdownstairs","22","f","body","acc","mean","x",FALSE,FALSE,0.195348406222222
"walkingdownstairs","22","f","body","acc","mean","x",TRUE,FALSE,0.0383364203555556
"walkingdownstairs","22","f","body","acc","mean","y",FALSE,FALSE,0.225766560777778
"walkingdownstairs","22","f","body","acc","mean","y",TRUE,FALSE,-0.00309155313333333
"walkingdownstairs","22","f","body","acc","mean","z",FALSE,FALSE,-0.322795653888889
"walkingdownstairs","22","f","body","acc","mean","z",TRUE,FALSE,-0.419534253611111
"walkingdownstairs","22","f","body","acc","mean","NA",FALSE,TRUE,0.155526858911111
"walkingdownstairs","22","f","body","acc","mean","NA",TRUE,TRUE,0.0224783539805556
"walkingdownstairs","22","f","body","acc","std","x",FALSE,FALSE,0.402891960277778
"walkingdownstairs","22","f","body","acc","std","x",TRUE,FALSE,0.0404618458027778
"walkingdownstairs","22","f","body","acc","std","y",FALSE,FALSE,0.167409716861111
"walkingdownstairs","22","f","body","acc","std","y",TRUE,FALSE,-0.0270294444166667
"walkingdownstairs","22","f","body","acc","std","z",FALSE,FALSE,-0.383242679444444
"walkingdownstairs","22","f","body","acc","std","z",TRUE,FALSE,-0.535893778333333
"walkingdownstairs","22","f","body","acc","std","NA",FALSE,TRUE,-0.0575202606055556
"walkingdownstairs","22","f","body","acc","std","NA",TRUE,TRUE,-0.118530349166667
"walkingdownstairs","22","f","body","gyro","mean","x",FALSE,FALSE,-0.0954349339722222
"walkingdownstairs","22","f","body","gyro","mean","y",FALSE,FALSE,-0.525006840277778
"walkingdownstairs","22","f","body","gyro","mean","z",FALSE,FALSE,-0.194915698805556
"walkingdownstairs","22","f","body","gyro","mean","NA",FALSE,TRUE,-0.338417326388889
"walkingdownstairs","22","f","body","gyro","mean","NA",TRUE,TRUE,-0.583510518055556
"walkingdownstairs","22","f","body","gyro","std","x",FALSE,FALSE,-0.284532358444444
"walkingdownstairs","22","f","body","gyro","std","y",FALSE,FALSE,-0.570339899444444
"walkingdownstairs","22","f","body","gyro","std","z",FALSE,FALSE,-0.377319033611111
"walkingdownstairs","22","f","body","gyro","std","NA",FALSE,TRUE,-0.341863671805556
"walkingdownstairs","22","f","body","gyro","std","NA",TRUE,TRUE,-0.697451438611111
"walkingdownstairs","22","t","body","acc","mean","x",FALSE,FALSE,0.284458963861111
"walkingdownstairs","22","t","body","acc","mean","x",TRUE,FALSE,0.101584640833333
"walkingdownstairs","22","t","body","acc","mean","y",FALSE,FALSE,-0.0197999371686389
"walkingdownstairs","22","t","body","acc","mean","y",TRUE,FALSE,0.0211126110833333
"walkingdownstairs","22","t","body","acc","mean","z",FALSE,FALSE,-0.1074157796
"walkingdownstairs","22","t","body","acc","mean","z",TRUE,FALSE,0.0112499015
"walkingdownstairs","22","t","body","acc","mean","NA",FALSE,TRUE,0.330999221944444
"walkingdownstairs","22","t","body","acc","mean","NA",TRUE,TRUE,-0.0179784626888889
"walkingdownstairs","22","t","body","acc","std","x",FALSE,FALSE,0.348618168333333
"walkingdownstairs","22","t","body","acc","std","x",TRUE,FALSE,0.0869139849722222
"walkingdownstairs","22","t","body","acc","std","y",FALSE,FALSE,0.239812250944444
"walkingdownstairs","22","t","body","acc","std","y",TRUE,FALSE,0.0198613278611111
"walkingdownstairs","22","t","body","acc","std","z",FALSE,FALSE,-0.325722718055556
"walkingdownstairs","22","t","body","acc","std","z",TRUE,FALSE,-0.477806646111111
"walkingdownstairs","22","t","body","acc","std","NA",FALSE,TRUE,0.133267478527222
"walkingdownstairs","22","t","body","acc","std","NA",TRUE,TRUE,-0.0337640982530556
"walkingdownstairs","22","t","body","gyro","mean","x",FALSE,FALSE,-0.0779611213138889
"walkingdownstairs","22","t","body","gyro","mean","x",TRUE,FALSE,-0.0901744530194444
"walkingdownstairs","22","t","body","gyro","mean","y",FALSE,FALSE,-0.0697154455833333
"walkingdownstairs","22","t","body","gyro","mean","y",TRUE,FALSE,-0.0355171408083333
"walkingdownstairs","22","t","body","gyro","mean","z",FALSE,FALSE,0.0500708760555556
"walkingdownstairs","22","t","body","gyro","mean","z",TRUE,FALSE,-0.0481460161016667
"walkingdownstairs","22","t","body","gyro","mean","NA",FALSE,TRUE,-0.161333309783333
"walkingdownstairs","22","t","body","gyro","mean","NA",TRUE,TRUE,-0.459579670833333
"walkingdownstairs","22","t","body","gyro","std","x",FALSE,FALSE,-0.237349190997222
"walkingdownstairs","22","t","body","gyro","std","x",TRUE,FALSE,-0.264848047888889
"walkingdownstairs","22","t","body","gyro","std","y",FALSE,FALSE,-0.550303216666667
"walkingdownstairs","22","t","body","gyro","std","y",TRUE,FALSE,-0.640280071388889
"walkingdownstairs","22","t","body","gyro","std","z",FALSE,FALSE,-0.280417950555556
"walkingdownstairs","22","t","body","gyro","std","z",TRUE,FALSE,-0.358762129444444
"walkingdownstairs","22","t","body","gyro","std","NA",FALSE,TRUE,-0.263921983758333
"walkingdownstairs","22","t","body","gyro","std","NA",TRUE,TRUE,-0.617659355833333
"walkingdownstairs","22","t","gravity","acc","mean","x",FALSE,FALSE,0.921820641944444
"walkingdownstairs","22","t","gravity","acc","mean","y",FALSE,FALSE,-0.222215179444444
"walkingdownstairs","22","t","gravity","acc","mean","z",FALSE,FALSE,0.0412987957222222
"walkingdownstairs","22","t","gravity","acc","mean","NA",FALSE,TRUE,0.330999221944444
"walkingdownstairs","22","t","gravity","acc","std","x",FALSE,FALSE,-0.941242334722222
"walkingdownstairs","22","t","gravity","acc","std","y",FALSE,FALSE,-0.945824352777778
"walkingdownstairs","22","t","gravity","acc","std","z",FALSE,FALSE,-0.906594023333333
"walkingdownstairs","22","t","gravity","acc","std","NA",FALSE,TRUE,0.133267478527222
"walkingdownstairs","23","f","body","acc","mean","x",FALSE,FALSE,0.205428216353704
"walkingdownstairs","23","f","body","acc","mean","x",TRUE,FALSE,0.201542909494444
"walkingdownstairs","23","f","body","acc","mean","y",FALSE,FALSE,0.0959432893981482
"walkingdownstairs","23","f","body","acc","mean","y",TRUE,FALSE,-0.0724504562777778
"walkingdownstairs","23","f","body","acc","mean","z",FALSE,FALSE,0.280518877574074
"walkingdownstairs","23","f","body","acc","mean","z",TRUE,FALSE,0.157775692377778
"walkingdownstairs","23","f","body","acc","mean","NA",FALSE,TRUE,0.364829993351852
"walkingdownstairs","23","f","body","acc","mean","NA",TRUE,TRUE,0.335009724333333
"walkingdownstairs","23","f","body","acc","std","x",FALSE,FALSE,-0.0282962478037037
"walkingdownstairs","23","f","body","acc","std","x",TRUE,FALSE,0.0819587190574074
"walkingdownstairs","23","f","body","acc","std","y",FALSE,FALSE,0.0432283686975926
"walkingdownstairs","23","f","body","acc","std","y",TRUE,FALSE,-0.177697841296296
"walkingdownstairs","23","f","body","acc","std","z",FALSE,FALSE,0.0947940973814815
"walkingdownstairs","23","f","body","acc","std","z",TRUE,FALSE,-0.09851956305
"walkingdownstairs","23","f","body","acc","std","NA",FALSE,TRUE,-0.0453930349148148
"walkingdownstairs","23","f","body","acc","std","NA",TRUE,TRUE,0.2244805035
"walkingdownstairs","23","f","body","gyro","mean","x",FALSE,FALSE,-0.214730713222222
"walkingdownstairs","23","f","body","gyro","mean","y",FALSE,FALSE,0.328817010088889
"walkingdownstairs","23","f","body","gyro","mean","z",FALSE,FALSE,-0.141266888477778
"walkingdownstairs","23","f","body","gyro","mean","NA",FALSE,TRUE,0.150825734842593
"walkingdownstairs","23","f","body","gyro","mean","NA",TRUE,TRUE,0.0746754643666667
"walkingdownstairs","23","f","body","gyro","std","x",FALSE,FALSE,-0.482598325037037
"walkingdownstairs","23","f","body","gyro","std","y",FALSE,FALSE,0.12605231802963
"walkingdownstairs","23","f","body","gyro","std","z",FALSE,FALSE,-0.305896699222222
"walkingdownstairs","23","f","body","gyro","std","NA",FALSE,TRUE,-0.218930425944444
"walkingdownstairs","23","f","body","gyro","std","NA",TRUE,TRUE,-0.0398573780185185
"walkingdownstairs","23","t","body","acc","mean","x",FALSE,FALSE,0.289897411148148
"walkingdownstairs","23","t","body","acc","mean","x",TRUE,FALSE,0.0578010605648148
"walkingdownstairs","23","t","body","acc","mean","y",FALSE,FALSE,-0.0162111457238889
"walkingdownstairs","23","t","body","acc","mean","y",TRUE,FALSE,0.0375005150740741
"walkingdownstairs","23","t","body","acc","mean","z",FALSE,FALSE,-0.0988123712574074
"walkingdownstairs","23","t","body","acc","mean","z",TRUE,FALSE,-0.000982717101851849
"walkingdownstairs","23","t","body","acc","mean","NA",FALSE,TRUE,0.127211137694444
"walkingdownstairs","23","t","body","acc","mean","NA",TRUE,TRUE,0.112982475627778
"walkingdownstairs","23","t","body","acc","std","x",FALSE,FALSE,0.0441392843425926
"walkingdownstairs","23","t","body","acc","std","x",TRUE,FALSE,0.198947061775926
"walkingdownstairs","23","t","body","acc","std","y",FALSE,FALSE,0.10825903416963
"walkingdownstairs","23","t","body","acc","std","y",TRUE,FALSE,-0.0883301225796296
"walkingdownstairs","23","t","body","acc","std","z",FALSE,FALSE,0.229898742944444
"walkingdownstairs","23","t","body","acc","std","z",TRUE,FALSE,0.0310157077775926
"walkingdownstairs","23","t","body","acc","std","NA",FALSE,TRUE,0.230363964351852
"walkingdownstairs","23","t","body","acc","std","NA",TRUE,TRUE,0.292087200087037
"walkingdownstairs","23","t","body","gyro","mean","x",FALSE,FALSE,-0.0578230190203704
"walkingdownstairs","23","t","body","gyro","mean","x",TRUE,FALSE,-0.117725824412963
"walkingdownstairs","23","t","body","gyro","mean","y",FALSE,FALSE,-0.0853077464277778
"walkingdownstairs","23","t","body","gyro","mean","y",TRUE,FALSE,-0.0352891614740741
"walkingdownstairs","23","t","body","gyro","mean","z",FALSE,FALSE,0.0953602497222222
"walkingdownstairs","23","t","body","gyro","mean","z",TRUE,FALSE,-0.0293255016148148
"walkingdownstairs","23","t","body","gyro","mean","NA",FALSE,TRUE,0.0390915481555556
"walkingdownstairs","23","t","body","gyro","mean","NA",TRUE,TRUE,-0.0463117766203704
"walkingdownstairs","23","t","body","gyro","std","x",FALSE,FALSE,-0.416133032777778
"walkingdownstairs","23","t","body","gyro","std","x",TRUE,FALSE,-0.32301569962963
"walkingdownstairs","23","t","body","gyro","std","y",FALSE,FALSE,0.213825552277778
"walkingdownstairs","23","t","body","gyro","std","y",TRUE,FALSE,0.146650121972222
"walkingdownstairs","23","t","body","gyro","std","z",FALSE,FALSE,-0.208702488240741
"walkingdownstairs","23","t","body","gyro","std","z",TRUE,FALSE,-0.36786963962963
"walkingdownstairs","23","t","body","gyro","std","NA",FALSE,TRUE,0.0539972903222222
"walkingdownstairs","23","t","body","gyro","std","NA",TRUE,TRUE,0.0594908483888889
"walkingdownstairs","23","t","gravity","acc","mean","x",FALSE,FALSE,0.923711401296296
"walkingdownstairs","23","t","gravity","acc","mean","y",FALSE,FALSE,-0.110028841648148
"walkingdownstairs","23","t","gravity","acc","mean","z",FALSE,FALSE,-0.153671532259259
"walkingdownstairs","23","t","gravity","acc","mean","NA",FALSE,TRUE,0.127211137694444
"walkingdownstairs","23","t","gravity","acc","std","x",FALSE,FALSE,-0.950790837407407
"walkingdownstairs","23","t","gravity","acc","std","y",FALSE,FALSE,-0.93901254962963
"walkingdownstairs","23","t","gravity","acc","std","z",FALSE,FALSE,-0.905888257592593
"walkingdownstairs","23","t","gravity","acc","std","NA",FALSE,TRUE,0.230363964351852
"walkingdownstairs","24","f","body","acc","mean","x",FALSE,FALSE,-0.222324293454545
"walkingdownstairs","24","f","body","acc","mean","x",TRUE,FALSE,-0.376175794909091
